sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,8,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,17,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,18,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,9,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,9,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,63,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,63,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,9,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,9,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,21,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,63,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,63,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,8,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,9,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,21,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,13,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,13,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,46,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,46,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,46,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,46,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,47,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,47,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_1
